created_at,closed_at,timeSolve
2023-12-04,2023-12-05,1
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-05,1
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2024-03-01,88
2023-12-04,2023-12-06,2
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-14,10
2023-12-04,2023-12-22,18
2023-12-04,2023-12-06,2
2023-12-04,2023-12-04,0
2023-12-04,2023-12-04,0
2023-12-04,2023-12-05,1
2023-12-05,2024-01-12,38
2023-12-05,2023-12-05,0
2023-12-05,2024-02-05,62
2023-12-05,2023-12-05,0
2023-12-05,2023-12-18,13
2023-12-05,2024-01-05,31
2023-12-05,2023-12-06,1
2023-12-05,2023-12-06,1
2023-12-05,2024-06-03,181
2023-12-05,2023-12-06,1
2023-12-05,2024-01-22,48
2023-12-05,2023-12-05,0
2023-12-05,2023-12-05,0
2023-12-05,2023-12-05,0
2023-12-05,2023-12-05,0
2023-12-05,2023-12-05,0
2023-12-05,2023-12-22,17
2023-12-05,2023-12-05,0
2023-12-05,2024-03-18,104
2023-12-05,2023-12-05,0
2023-12-05,2023-12-20,15
2023-12-05,2023-12-10,5
2023-12-05,2023-12-05,0
2023-12-05,2024-04-23,140
2023-12-05,2023-12-06,1
2023-12-06,2023-12-06,0
2023-12-06,2024-01-04,29
2023-12-06,2023-12-06,0
2023-12-06,2023-12-08,2
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-06,0
2023-12-06,2023-12-24,18
2023-12-06,2023-12-08,2
2023-12-07,2024-01-22,46
2023-12-07,2023-12-07,0
2023-12-07,2024-03-05,89
2023-12-07,2023-12-07,0
2023-12-07,2024-03-09,93
2023-12-07,2023-12-13,6
2023-12-07,2023-12-07,0
2023-12-07,2023-12-08,1
2023-12-07,2023-12-12,5
2023-12-07,2023-12-07,0
2023-12-07,2023-12-07,0
2023-12-07,2023-12-07,0
2023-12-07,2023-12-11,4
2023-12-07,2023-12-07,0
2023-12-07,2024-01-16,40
2023-12-07,2023-12-07,0
2023-12-07,2023-12-07,0
2023-12-07,2023-12-08,1
2023-12-07,2023-12-09,2
2023-12-07,2024-02-01,56
2023-12-07,2024-05-16,161
2023-12-08,2023-12-08,0
2023-12-08,2023-12-08,0
2023-12-08,2024-04-25,139
2023-12-08,2023-12-09,1
2023-12-08,2024-04-25,139
2023-12-08,2023-12-13,5
2023-12-08,2023-12-09,1
2023-12-08,2023-12-08,0
2023-12-08,2023-12-08,0
2023-12-08,2023-12-08,0
2023-12-08,2024-01-22,45
2023-12-08,2023-12-09,1
2023-12-08,2023-12-08,0
2023-12-09,2023-12-12,3
2023-12-09,2023-12-14,5
2023-12-09,2024-01-18,40
2023-12-09,2023-12-09,0
2023-12-09,2023-12-09,0
2023-12-09,2023-12-09,0
2023-12-09,2024-01-01,23
2023-12-09,2024-03-04,86
2023-12-09,2023-12-11,2
2023-12-09,2023-12-12,3
2023-12-09,2023-12-11,2
2023-12-09,2023-12-12,3
2023-12-09,2023-12-09,0
2023-12-09,2024-01-04,26
2023-12-09,2023-12-10,1
2023-12-10,2023-12-11,1
2023-12-10,2024-01-11,32
2023-12-10,2024-01-10,31
2023-12-10,2023-12-11,1
2023-12-10,2023-12-10,0
2023-12-11,2024-02-19,70
2023-12-11,2023-12-12,1
2023-12-11,2023-12-11,0
2023-12-11,2023-12-11,0
2023-12-11,2023-12-11,0
2023-12-11,2024-04-25,136
2023-12-11,2024-01-30,50
2023-12-11,2023-12-11,0
2023-12-11,2023-12-12,1
2023-12-11,2023-12-12,1
2023-12-11,2023-12-11,0
2023-12-11,2024-03-20,100
2023-12-11,2024-05-10,151
2023-12-11,2023-12-22,11
2023-12-11,2023-12-11,0
2023-12-11,2023-12-30,19
2023-12-11,2023-12-12,1
2023-12-11,2023-12-11,0
2023-12-11,2024-04-24,135
2023-12-11,2023-12-11,0
2023-12-11,2023-12-12,1
2023-12-11,2024-01-08,28
2023-12-11,2023-12-22,11
2023-12-12,2023-12-12,0
2023-12-12,2023-12-13,1
2023-12-12,2023-12-13,1
2023-12-12,2023-12-12,0
2023-12-12,2023-12-14,2
2023-12-12,2023-12-21,9
2023-12-12,2023-12-12,0
2023-12-12,2023-12-13,1
2023-12-12,2023-12-12,0
2023-12-12,2023-12-12,0
2023-12-12,2023-12-12,0
2023-12-12,2023-12-26,14
2023-12-12,2023-12-13,1
2023-12-12,2024-01-29,48
2023-12-12,2024-03-05,84
2023-12-12,2023-12-12,0
2023-12-12,2023-12-12,0
2023-12-12,2023-12-12,0
2023-12-12,2024-01-10,29
2023-12-12,2023-12-13,1
2023-12-12,2024-01-10,29
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-18,5
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-15,2
2023-12-13,2023-12-13,0
2023-12-13,2023-12-15,2
2023-12-13,2024-01-31,49
2023-12-13,2023-12-13,0
2023-12-13,2023-12-19,6
2023-12-13,2023-12-13,0
2023-12-13,2023-12-14,1
2023-12-13,2024-03-13,91
2023-12-13,2023-12-15,2
2023-12-13,2023-12-13,0
2023-12-13,2023-12-20,7
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2023-12-13,0
2023-12-13,2024-01-10,28
2023-12-13,2023-12-13,0
2023-12-14,2024-01-06,23
2023-12-14,2024-01-05,22
2023-12-14,2023-12-18,4
2023-12-14,2023-12-18,4
2023-12-14,2023-12-22,8
2023-12-14,2023-12-15,1
2023-12-14,2023-12-14,0
2023-12-14,2023-12-18,4
2023-12-14,2023-12-14,0
2023-12-14,2024-01-06,23
2023-12-14,2023-12-15,1
2023-12-14,2024-02-06,54
2023-12-14,2023-12-22,8
2023-12-14,2024-01-06,23
2023-12-14,2023-12-15,1
2023-12-14,2024-01-23,40
2023-12-14,2023-12-18,4
2023-12-14,2023-12-20,6
2023-12-14,2023-12-19,5
2023-12-14,2023-12-15,1
2023-12-15,2023-12-15,0
2023-12-15,2024-04-17,124
2023-12-15,2023-12-15,0
2023-12-15,2023-12-18,3
2023-12-15,2024-01-03,19
2023-12-15,2023-12-18,3
2023-12-15,2023-12-19,4
2023-12-15,2024-01-08,24
2023-12-15,2023-12-15,0
2023-12-15,2023-12-22,7
2023-12-15,2023-12-18,3
2023-12-15,2023-12-15,0
2023-12-15,2023-12-16,1
2023-12-15,2023-12-18,3
2023-12-15,2023-12-16,1
2023-12-15,2023-12-15,0
2023-12-15,2023-12-18,3
2023-12-15,2023-12-15,0
2023-12-15,2023-12-18,3
2023-12-15,2023-12-15,0
2023-12-15,2023-12-15,0
2023-12-15,2023-12-16,1
2023-12-16,2024-01-08,23
2023-12-16,2023-12-16,0
2023-12-16,2023-12-16,0
2023-12-16,2023-12-19,3
2023-12-16,2023-12-17,1
2023-12-16,2024-01-03,18
2023-12-16,2023-12-17,1
2023-12-16,2023-12-18,2
2023-12-17,2024-01-07,21
2023-12-17,2023-12-17,0
2023-12-17,2023-12-17,0
2023-12-17,2023-12-18,1
2023-12-17,2023-12-30,13
2023-12-17,2024-01-09,23
2023-12-17,2023-12-17,0
2023-12-17,2023-12-18,1
2023-12-17,2023-12-18,1
2023-12-18,2024-01-16,29
2023-12-18,2024-01-10,23
2023-12-18,2024-01-04,17
2023-12-18,2023-12-20,2
2023-12-18,2023-12-18,0
2023-12-18,2023-12-20,2
2023-12-18,2023-12-19,1
2023-12-18,2023-12-18,0
2023-12-18,2023-12-19,1
2023-12-19,2024-01-09,21
2023-12-19,2023-12-22,3
2023-12-19,2023-12-22,3
2023-12-19,2024-05-07,140
2023-12-19,2023-12-19,0
2023-12-19,2024-01-02,14
2023-12-19,2023-12-19,0
2023-12-19,2024-01-03,15
2023-12-19,2023-12-20,1
2023-12-19,2023-12-19,0
2023-12-19,2023-12-20,1
2023-12-19,2023-12-19,0
2023-12-19,2023-12-24,5
2023-12-19,2024-03-19,91
2023-12-19,2024-03-11,83
2023-12-19,2023-12-20,1
2023-12-19,2024-01-17,29
2023-12-20,2024-01-10,21
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-20,0
2023-12-20,2023-12-21,1
2023-12-20,2023-12-20,0
2023-12-20,2024-01-08,19
2023-12-20,2023-12-21,1
2023-12-20,2024-01-16,27
2023-12-20,2023-12-22,2
2023-12-20,2023-12-20,0
2023-12-20,2023-12-28,8
2023-12-20,2023-12-22,2
2023-12-20,2023-12-20,0
2023-12-20,2024-01-27,38
2023-12-20,2024-03-28,99
2023-12-20,2023-12-20,0
2023-12-20,2023-12-22,2
2023-12-20,2024-03-28,99
2023-12-20,2024-01-04,15
2023-12-20,2023-12-21,1
2023-12-21,2024-02-24,65
2023-12-21,2024-01-03,13
2023-12-21,2024-01-03,13
2023-12-21,2023-12-22,1
2023-12-21,2024-01-02,12
2023-12-21,2024-01-03,13
2023-12-21,2023-12-21,0
2023-12-21,2023-12-23,2
2023-12-21,2024-05-02,133
2023-12-21,2023-12-21,0
2023-12-21,2023-12-21,0
2023-12-21,2024-01-11,21
2023-12-21,2023-12-21,0
2023-12-21,2024-01-02,12
2023-12-21,2023-12-21,0
2023-12-21,2023-12-21,0
2023-12-21,2023-12-21,0
2023-12-21,2023-12-21,0
2023-12-21,2023-12-22,1
2023-12-22,2024-06-08,169
2023-12-22,2023-12-22,0
2023-12-22,2023-12-22,0
2023-12-22,2024-03-18,87
2023-12-22,2023-12-23,1
2023-12-22,2023-12-24,2
2023-12-22,2023-12-23,1
2023-12-23,2024-01-09,17
2023-12-23,2023-12-23,0
2023-12-23,2023-12-24,1
2023-12-23,2023-12-24,1
2023-12-23,2023-12-23,0
2023-12-23,2023-12-23,0
2023-12-24,2023-12-25,1
2023-12-24,2023-12-24,0
2023-12-24,2023-12-24,0
2023-12-24,2023-12-24,0
2023-12-24,2023-12-25,1
2023-12-24,2023-12-24,0
2023-12-25,2023-12-27,2
2023-12-25,2023-12-25,0
2023-12-25,2024-01-01,7
2023-12-25,2023-12-26,1
2023-12-25,2023-12-27,2
2023-12-25,2024-02-27,64
2023-12-25,2024-01-11,17
2023-12-26,2024-01-11,16
2023-12-26,2023-12-26,0
2023-12-26,2023-12-26,0
2023-12-26,2024-02-05,41
2023-12-26,2023-12-27,1
2023-12-27,2023-12-27,0
2023-12-27,2024-01-04,8
2023-12-27,2024-01-04,8
2023-12-27,2023-12-27,0
2023-12-27,2024-01-23,27
2023-12-27,2023-12-27,0
2023-12-27,2024-01-06,10
2023-12-27,2024-03-07,71
2023-12-27,2023-12-27,0
2023-12-27,2024-01-06,10
2023-12-27,2023-12-27,0
2023-12-27,2023-12-28,1
2023-12-27,2023-12-27,0
2023-12-27,2023-12-27,0
2023-12-27,2024-01-21,25
2023-12-27,2023-12-27,0
2023-12-28,2024-02-27,61
2023-12-28,2023-12-29,1
2023-12-28,2024-01-27,30
2023-12-28,2023-12-28,0
2023-12-28,2024-03-21,84
2023-12-28,2023-12-28,0
2023-12-28,2023-12-28,0
2023-12-28,2024-01-03,6
2023-12-28,2023-12-28,0
2023-12-28,2023-12-28,0
2023-12-28,2023-12-28,0
2023-12-28,2023-12-28,0
2023-12-28,2023-12-29,1
2023-12-29,2024-01-06,8
2023-12-29,2023-12-31,2
2023-12-29,2023-12-29,0
2023-12-29,2024-03-09,71
2023-12-29,2024-01-16,18
2023-12-29,2023-12-31,2
2023-12-29,2023-12-30,1
2023-12-29,2024-01-03,5
2023-12-29,2023-12-29,0
2023-12-29,2023-12-29,0
2023-12-29,2024-01-05,7
2023-12-30,2024-01-16,17
2023-12-30,2024-01-21,22
2023-12-30,2023-12-31,1
2023-12-30,2024-03-16,77
2023-12-30,2024-01-01,2
2023-12-30,2023-12-30,0
2023-12-30,2023-12-30,0
2023-12-30,2023-12-31,1
2023-12-30,2024-01-31,32
2023-12-30,2023-12-30,0
2023-12-30,2023-12-31,1
2023-12-30,2024-01-05,6
2023-12-30,2023-12-30,0
2023-12-31,2023-12-31,0
2023-12-31,2024-01-02,2
2023-12-31,2024-01-01,1
2023-12-31,2023-12-31,0
2023-12-31,2023-12-31,0
2023-12-31,2023-12-31,0
2024-01-01,2024-01-03,2
2024-01-01,2024-04-11,101
2024-01-01,2024-01-01,0
2024-01-01,2024-01-02,1
2024-01-01,2024-01-01,0
2024-01-01,2024-01-01,0
2024-01-01,2024-01-03,2
2024-01-01,2024-01-02,1
2024-01-01,2024-01-01,0
2024-01-02,2024-01-05,3
2024-01-02,2024-01-02,0
2024-01-02,2024-01-03,1
2024-01-02,2024-01-02,0
2024-01-02,2024-01-11,9
2024-01-02,2024-01-03,1
2024-01-02,2024-01-02,0
2024-01-02,2024-01-03,1
2024-01-02,2024-01-04,2
2024-01-02,2024-01-04,2
2024-01-02,2024-01-03,1
2024-01-02,2024-01-02,0
2024-01-02,2024-01-15,13
2024-01-02,2024-01-02,0
2024-01-02,2024-04-14,103
2024-01-02,2024-01-04,2
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-04-09,98
2024-01-02,2024-01-18,16
2024-01-02,2024-01-03,1
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-02,2024-01-02,0
2024-01-03,2024-01-04,1
2024-01-03,2024-01-03,0
2024-01-03,2024-01-11,8
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-11,8
2024-01-03,2024-01-04,1
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-04,1
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-05,2
2024-01-03,2024-01-04,1
2024-01-03,2024-01-03,0
2024-01-03,2024-01-03,0
2024-01-03,2024-01-04,1
2024-01-03,2024-01-04,1
2024-01-03,2024-01-03,0
2024-01-03,2024-01-04,1
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-06,2
2024-01-04,2024-01-06,2
2024-01-04,2024-01-05,1
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-06,2
2024-01-04,2024-01-09,5
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-08,4
2024-01-04,2024-01-10,6
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-05,1
2024-01-04,2024-01-05,1
2024-01-04,2024-01-04,0
2024-01-04,2024-01-05,1
2024-01-04,2024-01-25,21
2024-01-04,2024-01-04,0
2024-01-04,2024-01-04,0
2024-01-04,2024-01-10,6
2024-01-05,2024-01-06,1
2024-01-05,2024-01-05,0
2024-01-05,2024-01-09,4
2024-01-05,2024-01-05,0
2024-01-05,2024-01-06,1
2024-01-05,2024-01-05,0
2024-01-05,2024-01-05,0
2024-01-05,2024-01-06,1
2024-01-05,2024-01-05,0
2024-01-05,2024-01-05,0
2024-01-05,2024-01-06,1
2024-01-05,2024-01-06,1
2024-01-05,2024-01-15,10
2024-01-05,2024-01-05,0
2024-01-05,2024-01-12,7
2024-01-05,2024-02-20,46
2024-01-05,2024-01-06,1
2024-01-05,2024-01-08,3
2024-01-05,2024-05-07,123
2024-01-05,2024-01-06,1
2024-01-05,2024-01-10,5
2024-01-05,2024-01-05,0
2024-01-05,2024-01-05,0
2024-01-05,2024-01-06,1
2024-01-06,2024-03-02,56
2024-01-06,2024-01-08,2
2024-01-06,2024-01-08,2
2024-01-06,2024-01-08,2
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-30,24
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-09,3
2024-01-06,2024-01-13,7
2024-01-06,2024-01-06,0
2024-01-06,2024-01-09,3
2024-01-06,2024-01-08,2
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-14,8
2024-01-06,2024-01-06,0
2024-01-06,2024-01-15,9
2024-01-06,2024-01-06,0
2024-01-06,2024-01-07,1
2024-01-06,2024-01-06,0
2024-01-06,2024-01-06,0
2024-01-06,2024-01-07,1
2024-01-06,2024-01-06,0
2024-01-06,2024-01-08,2
2024-01-06,2024-01-30,24
2024-01-07,2024-01-29,22
2024-01-07,2024-01-10,3
2024-01-07,2024-01-07,0
2024-01-07,2024-01-08,1
2024-01-07,2024-01-08,1
2024-01-07,2024-02-06,30
2024-01-07,2024-01-08,1
2024-01-07,2024-01-08,1
2024-01-07,2024-03-26,79
2024-01-07,2024-01-08,1
2024-01-08,2024-01-09,1
2024-01-08,2024-01-09,1
2024-01-08,2024-01-09,1
2024-01-08,2024-01-21,13
2024-01-08,2024-02-01,24
2024-01-08,2024-01-18,10
2024-01-08,2024-01-21,13
2024-01-08,2024-01-21,13
2024-01-08,2024-01-09,1
2024-01-08,2024-01-08,0
2024-01-08,2024-01-10,2
2024-01-08,2024-01-09,1
2024-01-08,2024-01-08,0
2024-01-08,2024-01-08,0
2024-01-08,2024-01-08,0
2024-01-08,2024-01-11,3
2024-01-08,2024-01-08,0
2024-01-08,2024-01-23,15
2024-01-08,2024-01-08,0
2024-01-08,2024-01-08,0
2024-01-08,2024-01-27,19
2024-01-08,2024-01-19,11
2024-01-09,2024-02-01,23
2024-01-09,2024-01-25,16
2024-01-09,2024-01-10,1
2024-01-09,2024-04-03,85
2024-01-09,2024-01-09,0
2024-01-09,2024-01-17,8
2024-01-09,2024-01-10,1
2024-01-09,2024-02-16,38
2024-01-09,2024-01-12,3
2024-01-09,2024-01-10,1
2024-01-09,2024-01-11,2
2024-01-09,2024-01-09,0
2024-01-09,2024-01-13,4
2024-01-09,2024-01-09,0
2024-01-09,2024-03-11,62
2024-01-09,2024-01-09,0
2024-01-09,2024-01-09,0
2024-01-09,2024-01-10,1
2024-01-09,2024-01-24,15
2024-01-09,2024-01-20,11
2024-01-09,2024-01-09,0
2024-01-09,2024-01-09,0
2024-01-09,2024-01-11,2
2024-01-09,2024-01-11,2
2024-01-09,2024-05-04,116
2024-01-10,2024-01-10,0
2024-01-10,2024-02-08,29
2024-01-10,2024-03-12,62
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-03-13,63
2024-01-10,2024-01-10,0
2024-01-10,2024-01-17,7
2024-01-10,2024-02-08,29
2024-01-10,2024-01-10,0
2024-01-10,2024-01-17,7
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-12,2
2024-01-10,2024-01-10,0
2024-01-10,2024-01-11,1
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-01-10,0
2024-01-10,2024-02-06,27
2024-01-10,2024-01-10,0
2024-01-11,2024-04-01,81
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-15,4
2024-01-11,2024-01-29,18
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-04-25,105
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-15,4
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-11,2024-01-11,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-16,4
2024-01-12,2024-01-12,0
2024-01-12,2024-01-17,5
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-17,5
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-13,1
2024-01-12,2024-01-19,7
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-17,5
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-12,0
2024-01-12,2024-01-17,5
2024-01-12,2024-01-12,0
2024-01-13,2024-01-21,8
2024-01-13,2024-02-06,24
2024-01-13,2024-01-13,0
2024-01-13,2024-01-30,17
2024-01-13,2024-01-13,0
2024-01-13,2024-01-13,0
2024-01-13,2024-01-15,2
2024-01-13,2024-01-17,4
2024-01-13,2024-01-14,1
2024-01-13,2024-01-13,0
2024-01-13,2024-01-16,3
2024-01-13,2024-01-13,0
2024-01-14,2024-01-14,0
2024-01-14,2024-01-24,10
2024-01-14,2024-02-14,31
2024-01-14,2024-01-14,0
2024-01-14,2024-01-14,0
2024-01-14,2024-01-14,0
2024-01-14,2024-01-14,0
2024-01-14,2024-01-15,1
2024-01-14,2024-01-17,3
2024-01-14,2024-01-14,0
2024-01-14,2024-01-14,0
2024-01-14,2024-01-14,0
2024-01-15,2024-01-16,1
2024-01-15,2024-01-24,9
2024-01-15,2024-01-16,1
2024-01-15,2024-02-06,22
2024-01-15,2024-02-14,30
2024-01-15,2024-01-18,3
2024-01-15,2024-01-19,4
2024-01-15,2024-01-16,1
2024-01-15,2024-01-16,1
2024-01-15,2024-01-15,0
2024-01-15,2024-01-16,1
2024-01-15,2024-01-15,0
2024-01-15,2024-01-15,0
2024-01-15,2024-01-15,0
2024-01-15,2024-01-17,2
2024-01-15,2024-01-15,0
2024-01-15,2024-01-16,1
2024-01-15,2024-01-16,1
2024-01-16,2024-01-16,0
2024-01-16,2024-01-16,0
2024-01-16,2024-01-16,0
2024-01-16,2024-01-16,0
2024-01-16,2024-01-17,1
2024-01-16,2024-01-17,1
2024-01-16,2024-01-18,2
2024-01-16,2024-01-16,0
2024-01-16,2024-04-14,89
2024-01-16,2024-02-14,29
2024-01-16,2024-01-16,0
2024-01-16,2024-01-17,1
2024-01-16,2024-01-16,0
2024-01-16,2024-01-19,3
2024-01-16,2024-01-17,1
2024-01-16,2024-01-17,1
2024-01-16,2024-01-17,1
2024-01-16,2024-01-16,0
2024-01-16,2024-01-16,0
2024-01-17,2024-01-23,6
2024-01-17,2024-01-18,1
2024-01-17,2024-01-17,0
2024-01-17,2024-01-17,0
2024-01-17,2024-01-17,0
2024-01-17,2024-01-18,1
2024-01-17,2024-01-21,4
2024-01-17,2024-01-24,7
2024-01-17,2024-01-18,1
2024-01-17,2024-01-17,0
2024-01-17,2024-02-05,19
2024-01-17,2024-01-18,1
2024-01-17,2024-01-17,0
2024-01-17,2024-01-18,1
2024-01-17,2024-01-18,1
2024-01-17,2024-01-17,0
2024-01-17,2024-05-07,111
2024-01-17,2024-01-17,0
2024-01-17,2024-01-22,5
2024-01-17,2024-01-17,0
2024-01-17,2024-01-17,0
2024-01-17,2024-01-17,0
2024-01-17,2024-01-17,0
2024-01-17,2024-03-18,61
2024-01-17,2024-05-07,111
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-24,6
2024-01-18,2024-01-19,1
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-03-19,61
2024-01-18,2024-01-18,0
2024-01-18,2024-01-25,7
2024-01-18,2024-01-18,0
2024-01-18,2024-01-19,1
2024-01-18,2024-01-18,0
2024-01-18,2024-01-19,1
2024-01-18,2024-01-21,3
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-27,9
2024-01-18,2024-01-19,1
2024-01-18,2024-01-18,0
2024-01-18,2024-01-22,4
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-19,1
2024-01-18,2024-01-18,0
2024-01-18,2024-01-21,3
2024-01-18,2024-03-28,70
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-01-19,1
2024-01-18,2024-01-18,0
2024-01-18,2024-01-18,0
2024-01-18,2024-05-14,117
2024-01-19,2024-04-14,86
2024-01-19,2024-04-14,86
2024-01-19,2024-02-07,19
2024-01-19,2024-01-24,5
2024-01-19,2024-01-19,0
2024-01-19,2024-01-24,5
2024-01-19,2024-01-20,1
2024-01-19,2024-02-14,26
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-22,3
2024-01-19,2024-01-21,2
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-24,5
2024-01-19,2024-03-11,52
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-04-17,89
2024-01-19,2024-01-19,0
2024-01-19,2024-04-15,87
2024-01-19,2024-01-26,7
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-01-19,0
2024-01-19,2024-02-12,24
2024-01-20,2024-04-25,96
2024-01-20,2024-01-20,0
2024-01-20,2024-02-14,25
2024-01-20,2024-01-26,6
2024-01-20,2024-01-20,0
2024-01-20,2024-01-23,3
2024-01-20,2024-01-21,1
2024-01-20,2024-02-12,23
2024-01-20,2024-01-21,1
2024-01-21,2024-01-21,0
2024-01-21,2024-03-28,67
2024-01-21,2024-01-21,0
2024-01-21,2024-03-28,67
2024-01-21,2024-01-21,0
2024-01-21,2024-01-22,1
2024-01-21,2024-01-21,0
2024-01-21,2024-01-21,0
2024-01-21,2024-01-22,1
2024-01-21,2024-01-21,0
2024-01-21,2024-01-21,0
2024-01-22,2024-01-22,0
